date,Temperature,Dew.Point,humid,rain,wind_speed,pollen_count,month,year,pollen_level,season,pollen_cat,respiratory_visits,immunity_visits,wellness_visits,revenue
2011-07-02,10.9,9.7,93.17,11.14,22.3,0,7,2011,0.0,Not in season,Very low,0.0,34.83754293821025,5.361653061698842,3199.6882310623932
2011-07-03,11.2,8.2,82.32,4.02,28.7,0,7,2011,0.0,Not in season,Very low,2.191727962224969,30.149024621629387,5.444380888931687,3713.46028874447
2011-07-04,11.7,7.6,76.31,0.2,37.1,0,7,2011,0.0,Not in season,Very low,8.643036198995029,31.940186033602647,6.383661024774058,4741.8758292215925
2011-07-05,12.0,8.4,79.23,0.0,27.7,0,7,2011,0.0,Not in season,Very low,4.244774873554036,31.397457578529494,5.0518003253889505,4053.2627687105496
2011-07-06,12.1,7.7,76.22,0.0,24.1,0,7,2011,0.0,Not in season,Very low,1.8255028378168614,30.137822870849522,7.428674673372566,3827.1366014927808
2011-07-07,12.8,7.6,73.09,0.0,24.4,0,7,2011,0.0,Not in season,Very low,4.762301115735973,28.893170886571674,3.8383594493482427,3767.8619784933435
2011-07-08,12.3,7.7,77.15,0.0,14.7,0,7,2011,0.0,Not in season,Very low,0.0,28.638539989232786,7.061167497802624,3011.5091687646564
2011-07-09,12.6,8.6,79.17,0.0,14.6,0,7,2011,0.0,Not in season,Very low,0.5462537498844275,30.018433483160187,5.525681029121896,3509.448280631902
2011-07-10,15.9,6.9,60.38,0.0,18.4,0,7,2011,0.0,Not in season,Very low,3.062501021647508,24.664176960489655,6.609584872343556,3362.6846084341505
2011-07-11,17.5,6.9,52.24,0.0,22.3,3,7,2011,1.38629436111989,Not in season,Moderate,4.506263665375577,21.53715114687077,5.829801484058733,3160.850873256845
2011-07-12,14.6,11.6,84.17,0.0,14.8,0,7,2011,0.0,Not in season,Very low,0.0,30.042677872523722,6.889555536025469,2830.5915804834094
2011-07-13,10.8,10.6,98.74,0.0,15.4,0,7,2011,0.0,Not in season,Very low,0.0,35.284227554314384,5.362638035447189,3198.518833010987
2011-07-14,13.4,9.2,76.11,0.0,14.8,0,7,2011,0.0,Not in season,Very low,0.0,30.171824181794225,4.651379574822188,3010.4294828065445
2011-07-15,15.0,6.4,64.75,0.0,13.0,1,7,2011,0.693147180559945,Not in season,Low,0.0,23.25807150921532,7.170504287271063,2857.5675828397934
2011-07-16,15.7,5.3,56.7,0.0,18.4,4,7,2011,1.6094379124341,Not in season,Moderate,3.6898564368603157,21.168969681097074,5.636519354117858,3010.601288862374
2011-07-17,14.8,8.0,66.27,0.0,22.3,1,7,2011,0.693147180559945,Not in season,Low,2.816756631014691,26.328713009483817,5.971558473624211,3448.6067745600812
2011-07-18,12.3,9.4,84.1,0.0,14.8,0,7,2011,0.0,Not in season,Very low,0.0,30.77106524222722,6.984751914044795,2953.0638080939925
2011-07-19,12.5,10.2,86.65,0.0,25.9,0,7,2011,0.0,Not in season,Very low,0.0,32.79300999724449,4.718044757905565,3458.4720799134384
2011-07-20,14.7,10.5,78.12,0.0,18.4,1,7,2011,0.693147180559945,Not in season,Low,0.0,29.5887438374902,6.345490897639257,3218.8609641880967
2011-07-21,13.2,10.4,84.33,3.2,14.8,1,7,2011,0.693147180559945,Not in season,Low,0.0,30.531157294438234,5.160105243537109,2972.5559319050176
2011-07-22,14.2,10.3,77.75,0.0,33.6,0,7,2011,0.0,Not in season,Very low,6.571140616195306,32.4728361263225,5.617830644355628,4485.246938124137
2011-07-23,14.8,9.5,71.29,0.2,42.5,0,7,2011,0.0,Not in season,Very low,10.063391831932014,27.715915225828184,5.822278965384289,4444.980859645403
2011-07-24,14.1,8.7,70.34,0.7,55.4,0,7,2011,0.0,Not in season,Very low,18.681771388776774,29.647803570263704,4.249778138553064,5546.575174763829
2011-07-25,12.4,5.2,61.89,0.4,44.3,0,7,2011,0.0,Not in season,Very low,15.229976069593254,26.873094287821143,4.9711629571795655,4912.5995937076705
2011-07-26,11.7,3.5,61.64,0.0,14.7,0,7,2011,0.0,Not in season,Very low,0.0,21.990173426614998,7.101072892413139,2610.6488355383467
2011-07-27,12.9,4.3,60.68,0.0,25.9,3,7,2011,1.38629436111989,Not in season,Moderate,6.13458765891829,24.642974714681515,6.636191188584796,3731.3432856251297
2011-07-28,11.4,9.0,85.24,16.7,25.3,0,7,2011,0.0,Not in season,Very low,0.0,34.09576419887362,5.687360422672765,3346.082823021463
2011-07-29,11.5,8.2,81.33,0.0,22.3,0,7,2011,0.0,Not in season,Very low,0.0,30.654063785955152,5.993123458512893,3325.2016016670345
2011-07-30,12.4,9.4,82.85,0.0,22.3,0,7,2011,0.0,Not in season,Very low,0.11668104052242323,31.361841086862416,5.455757494363542,3586.6464330980157
2011-07-31,11.5,9.3,87.29,0.0,29.5,0,7,2011,0.0,Not in season,Very low,3.1331767895523495,31.624802281792903,7.106583385827982,4106.988113791811
2011-08-01,13.1,9.1,80.12,0.0,14.0,3,8,2011,1.38629436111989,Not in season,Moderate,0.0,28.756366310352625,5.366634720313617,3027.8366324319013
2011-08-02,16.7,4.4,51.67,0.0,27.7,2,8,2011,1.09861228866811,Not in season,Low,10.156703078052352,21.860764343611276,5.798829390242629,3868.7871549468205
2011-08-03,14.1,7.8,66.84,0.0,42.5,0,8,2011,0.0,Not in season,Very low,10.815495948064362,27.920741883892518,6.713017442249846,4626.975097536963
2011-08-04,12.8,9.7,81.69,6.06,48.8,0,8,2011,0.0,Not in season,Very low,9.837262440127313,34.924972554004526,4.789615813261875,5056.13801327668
2011-08-05,10.2,5.8,75.04,12.65,29.5,1,8,2011,0.693147180559945,Not in season,Low,1.7495529008129882,30.15122927287015,7.125776482604675,3795.131393992948
2011-08-06,9.4,3.9,72.51,0.0,14.8,0,8,2011,0.0,Not in season,Very low,0.0,25.899250451675563,4.036525888364404,2753.088587400906
2011-08-07,11.3,3.8,66.96,0.0,11.2,2,8,2011,1.09861228866811,Not in season,Low,0.0,25.543805734118404,7.19662942922058,2894.979511284576
2011-08-09,14.1,7.6,68.64,0.0,18.4,5,8,2011,1.79175946922805,Not in season,Moderate,6.40109723598208,27.129866098196143,5.194311714155806,3896.6632152699285
2011-08-10,13.6,6.8,70.04,0.0,14.2,5,8,2011,1.79175946922805,Not in season,Moderate,0.0,27.900178846225522,5.3242885502825,3107.761260569922
2011-08-11,12.4,9.7,85.37,0.2,20.5,0,8,2011,0.0,Not in season,Very low,0.0,33.55764882388205,3.6769771269248386,3628.2448677746993
2011-08-12,12.7,10.2,85.18,5.71,35.3,0,8,2011,0.0,Not in season,Very low,5.3320026452398,31.86588696980656,5.112192580730088,4235.404420867839
2011-08-13,10.3,6.0,75.54,0.2,22.3,0,8,2011,0.0,Not in season,Very low,1.9590868769586933,27.9189709865476,4.527180767080897,3389.161985256275
2011-08-14,11.2,5.0,68.51,0.9,40.1,0,8,2011,0.0,Not in season,Very low,10.605096133039481,27.053906569302463,4.959340952734308,4374.749469113729
2011-08-15,11.9,4.8,66.76,0.36,18.4,0,8,2011,0.0,Not in season,Very low,1.8784538307398981,25.587176169071626,5.429676332318902,3218.5061831814623
2011-08-16,14.0,3.2,57.45,0.0,14.8,3,8,2011,1.38629436111989,Not in season,Moderate,0.0,23.3346300493356,6.524778912580687,2836.336779323252
2011-08-17,16.6,5.7,53.54,0.0,33.8,3,8,2011,1.38629436111989,Not in season,Moderate,10.926772089889985,24.686801419906917,5.774590649508407,4241.860044738163
2011-08-18,12.3,10.2,87.51,5.61,31.8,1,8,2011,0.693147180559945,Not in season,Low,1.016954678256342,33.361858771628974,5.874663951508895,3928.19355467437
2011-08-19,12.3,9.4,83.13,6.4,29.5,0,8,2011,0.0,Not in season,Very low,1.3268112090794828,31.505182972094183,4.471467909262219,3667.4530750399335
2011-08-20,12.0,7.7,78.06,0.0,25.9,0,8,2011,0.0,Not in season,Very low,5.809987850010261,30.190109590698487,4.686233208505051,4091.108157751484
2011-08-21,12.0,9.8,87.01,5.3,41.2,0,8,2011,0.0,Not in season,Very low,3.8071022111123787,33.22082851804397,7.365712316459093,4368.19210245461
2011-08-22,12.7,9.2,80.31,9.9,18.4,0,8,2011,0.0,Not in season,Very low,0.0,32.44044646603373,4.831786263344535,3174.2743819383477
2011-08-23,13.1,10.8,86.46,0.72,25.9,0,8,2011,0.0,Not in season,Very low,0.0,30.598806767458328,7.223195550165077,3400.4874639449017
2011-08-24,11.9,8.9,83.55,0.0,21.2,0,8,2011,0.0,Not in season,Very low,0.0,31.40668869467487,5.323926099226915,3348.4352215635417
2011-08-25,12.2,8.5,80.09,0.0,29.5,0,8,2011,0.0,Not in season,Very low,5.3654258954510485,33.405327463075565,5.569275234251285,4429.925872501785
2011-08-26,12.5,8.7,79.3,4.84,31.3,0,8,2011,0.0,Not in season,Very low,3.4344200286431934,30.928159813471996,6.637352458337711,4035.9345814514
2011-08-27,11.3,4.0,62.73,0.0,40.9,0,8,2011,0.0,Not in season,Very low,11.28738283310604,26.680953157998207,6.838879720046438,4569.69163337626
2011-08-28,13.4,5.3,61.03,0.0,35.3,0,8,2011,0.0,Not in season,Very low,9.371044436110045,25.41006549262749,5.456174737828694,4102.02586062225
2011-08-29,15.4,6.7,60.46,0.0,27.7,1,8,2011,0.693147180559945,In season,Low,7.8073966234020125,24.711529981885107,5.178744244586243,3822.3401325636514
2011-08-30,13.3,9.6,79.16,0.2,45.1,0,8,2011,0.0,In season,Very low,10.562450052424294,33.905418169611835,5.511066849585568,5098.921171218944
2011-08-31,14.1,10.8,81.6,7.03,27.7,0,8,2011,0.0,In season,Very low,0.7456878843729635,28.59576570640459,5.904944826339899,3421.454702872406
2011-09-01,11.6,9.2,86.16,1.71,48.2,0,9,2011,0.0,In season,Very low,11.423357759855723,36.50812044155559,6.3913036868697555,5532.919270287825
2011-09-02,12.8,7.1,68.66,11.02,37.1,0,9,2011,0.0,In season,Very low,5.534599478591277,26.599251417059826,5.504229858994152,3764.4154678564682
2011-09-03,12.3,6.5,68.7,0.4,25.9,0,9,2011,0.0,In season,Very low,7.305916133987986,26.8800172049187,6.1188862980231535,4054.2225604122805
2011-09-04,14.0,10.9,82.21,0.2,19.5,1,9,2011,0.693147180559945,In season,Low,0.0,30.1179066956416,7.138359732270941,3490.3248721630775
2011-09-05,14.2,10.3,79.52,0.41,22.3,9,9,2011,2.30258509299405,In season,High,0.0,30.972263923724864,5.8813096122647845,3250.3654957553
2011-09-06,14.7,11.9,83.68,0.0,29.5,0,9,2011,0.0,In season,Very low,3.293681472154141,30.136250777739505,5.811652856004779,3873.7990829128294
2011-09-07,16.8,11.7,76.52,0.0,35.6,0,9,2011,0.0,In season,Very low,6.503320302847419,31.07060719929833,3.981089174909932,4205.946290264318
2011-09-08,14.5,12.4,87.25,0.5,41.4,0,9,2011,0.0,In season,Very low,9.378650002194336,36.74417154794422,2.8692698631709366,5029.396744111417
2011-09-09,14.9,11.7,82.08,4.42,37.1,3,9,2011,1.38629436111989,In season,Moderate,4.7092188923509495,30.758191194488624,5.888375729230169,4111.99544486939
2011-09-10,13.8,9.4,76.13,1.0,40.7,0,9,2011,0.0,In season,Very low,9.651895337799653,31.136647401132475,5.405175768719128,4704.306242146736
2011-09-11,13.7,9.3,75.44,0.0,27.7,0,9,2011,0.0,In season,Very low,4.519480918470686,28.607621386644066,4.985217325085258,3801.917234887709
2011-09-12,12.8,9.0,78.6,1.81,31.3,0,9,2011,0.0,In season,Very low,5.685632791255182,31.22106464743164,5.743530204186345,4263.864816028694
2011-09-13,13.7,11.8,88.74,1.22,42.5,2,9,2011,1.09861228866811,In season,Low,6.395555389416334,34.934977332898896,5.439596270803092,4696.132081684097
2011-09-14,14.2,9.7,77.38,0.0,24.1,10,9,2011,2.39789527279837,In season,High,1.3722481462385798,29.054215709146828,6.627780250633899,3600.3137685140246
2011-09-15,13.8,9.9,79.26,0.74,20.5,3,9,2011,1.38629436111989,In season,Moderate,0.0,30.47344674184529,5.586110868258978,3320.663387636275
2011-09-16,13.9,7.9,71.8,0.2,18.4,8,9,2011,2.19722457733622,In season,High,0.0,29.705217731744092,4.753076714929833,3235.5686485055276
2011-09-17,13.2,9.9,83.26,0.0,16.6,9,9,2011,2.30258509299405,In season,High,0.0,30.588915449927242,6.490166238959289,3526.046607360065
2011-09-18,13.2,10.8,86.11,5.84,46.5,0,9,2011,0.0,In season,Very low,9.883472566441432,35.34670953057782,5.282868925053798,5143.3171750350575
2011-09-19,11.7,6.0,69.85,2.2,16.6,9,9,2011,2.30258509299405,In season,High,0.0,25.243072450554603,6.026536683672307,2652.271067968937
2011-09-20,12.5,8.0,74.79,0.0,22.3,0,9,2011,0.0,In season,Very low,2.568792920582161,27.51927634781839,5.0225892938072,3461.9899287562744
2011-09-21,14.5,9.5,73.03,0.0,38.9,3,9,2011,1.38629436111989,In season,Moderate,13.117234295518948,30.42588753345645,4.850173114502564,5004.670717968123
2011-09-22,14.1,8.7,71.33,0.0,29.5,14,9,2011,2.70805020110221,In season,High,7.452697890826721,30.409939234243154,5.584168230185696,4382.051128738378
2011-09-23,14.0,8.7,72.37,0.0,37.5,20,9,2011,3.04452243772342,In season,Very high,7.596945051068979,30.287736018542795,5.512828643543685,4381.433299466052
2011-09-24,16.3,8.7,65.48,0.0,20.6,13,9,2011,2.63905732961526,In season,High,1.8676488907006223,25.58833036337222,5.979827035366833,3261.3370660506434
2011-09-25,17.1,10.7,72.44,0.0,21.4,11,9,2011,2.484906649788,In season,High,3.442366723779936,28.091149686508025,5.231354246690257,3640.707315239615
2011-09-26,16.3,11.5,74.08,0.0,25.9,10,9,2011,2.39789527279837,In season,High,2.3724958015718283,27.51351071923634,3.6636402162296027,3329.1417854106217
2011-09-27,14.8,10.6,77.4,0.0,31.3,18,9,2011,2.94443897916644,In season,Very high,6.375729142219342,31.435418391626442,5.067226116411612,4314.007425541894
2011-09-28,16.6,11.3,74.54,0.0,29.5,15,9,2011,2.77258872223978,In season,Very high,6.453951080144003,30.670799674788093,6.293818467143816,4345.059574467595
2011-09-29,15.5,7.8,60.97,0.0,22.3,25,9,2011,3.25809653802148,In season,Very high,3.315604292632873,24.478491600600304,5.202623920756894,3261.9315888365268
2011-09-30,14.8,7.5,62.95,0.0,37.1,32,9,2011,3.49650756146648,In season,Very high,11.8307119659073,26.6709494226886,5.253616597485452,4507.069705976572
2011-10-01,14.3,9.6,73.5,0.0,38.9,41,10,2011,3.73766961828337,In season,Very high,6.11809898989639,31.07905387558246,6.553363804013717,4366.34637066691
2011-10-02,15.3,9.5,69.58,8.4,45.6,34,10,2011,3.55534806148941,In season,Very high,10.847418537998566,29.58993631675128,4.855014070848858,4649.0849819028645
2011-10-03,14.4,8.6,70.06,0.2,27.7,6,10,2011,1.94591014905531,In season,Moderate,4.579147772910261,27.828640862449014,4.024184079864881,3654.296545383323
2011-10-04,14.5,7.9,66.42,0.43,37.1,6,10,2011,1.94591014905531,In season,Moderate,8.445325227052725,30.275666146999818,5.406356178582286,4473.514136232892
2011-10-05,15.5,6.9,60.01,0.0,27.7,17,10,2011,2.89037175789616,In season,Very high,9.806616955897452,24.816569159104805,5.0828133468590435,4065.076018366898
2011-10-06,17.1,6.1,60.69,0.0,27.7,35,10,2011,3.58351893845611,In season,Very high,5.616787933059049,25.24699181757453,4.600740978354526,3566.773011992901
2011-10-07,18.2,11.5,68.3,0.2,37.1,17,10,2011,2.89037175789616,In season,Very high,9.679933269954526,27.76294983323781,5.39160884220909,4369.215683095051
2011-10-08,17.4,11.0,69.69,0.0,27.7,12,10,2011,2.56494935746154,In season,High,5.4681108659291375,28.81003036579992,6.058492945354564,4021.8557761198535
2011-10-09,19.3,11.0,67.55,0.0,16.6,27,10,2011,3.3322045101752,In season,Very high,2.761909933599173,26.247530992138273,5.557698736539964,3400.798190168925
2011-10-10,16.4,12.1,77.25,0.0,38.9,17,10,2011,2.89037175789616,In season,Very high,7.3562067732308405,30.62575235401429,5.873968370794018,4415.237517852652
2011-10-11,17.4,13.3,78.03,0.42,33.5,25,10,2011,3.25809653802148,In season,Very high,8.512745628232437,32.844564838727614,7.380394996623203,4896.41755899051
2011-10-12,19.3,12.9,69.23,0.2,23.5,25,10,2011,3.25809653802148,In season,Very high,3.6093495915293787,29.322523605416368,5.224108436550217,3783.3029864491796
2011-10-13,17.3,14.0,81.18,0.0,22.3,31,10,2011,3.46573590279973,In season,Very high,0.0,30.48349172111356,5.84533593275245,3440.5844895429204
2011-10-14,16.1,12.1,78.19,2.09,38.9,14,10,2011,2.70805020110221,In season,High,9.298155211394903,29.38715205836726,5.057773935508646,4459.115746044806
2011-10-15,16.7,12.3,76.61,2.8,29.5,17,10,2011,2.89037175789616,In season,Very high,4.396589543360202,31.482016427804307,4.720627578220808,4053.4425942413195
2011-10-16,18.7,10.8,62.23,0.2,39.4,29,10,2011,3.40119738166216,In season,Very high,12.163674684261808,26.367444209087992,4.98207964469001,4494.951754595417
2011-10-17,19.4,10.1,57.85,0.0,33.4,47,10,2011,3.87120101090789,In season,Very high,11.644703127485027,26.583750718995326,5.088228726586092,4462.797745324623
2011-10-18,17.0,12.3,75.27,0.8,38.4,12,10,2011,2.56494935746154,In season,High,8.688029604707358,28.296875418745795,5.926463095654906,4346.368142091855
2011-10-19,16.3,12.3,78.63,4.92,27.7,7,10,2011,2.07944154167984,In season,Moderate,2.0282760178768715,31.57011680595917,7.916063084808538,4033.6898495258247
2011-10-20,15.7,10.9,75.56,0.4,24.1,38,10,2011,3.66356164612965,In season,Very high,3.9511960117815694,28.38459368486306,4.85094386183194,3700.678398846649
2011-10-21,16.9,10.8,70.02,0.0,14.8,18,10,2011,2.94443897916644,In season,Very high,1.3150252242180298,27.722916942879827,5.150361992492318,3342.123680593532
2011-10-22,16.5,12.7,79.69,0.5,38.5,43,10,2011,3.78418963391826,In season,Very high,7.595276751759725,32.63412768140372,5.503864284996532,4615.1551211512615
2011-10-23,17.4,12.4,74.59,0.2,35.3,23,10,2011,3.17805383034795,In season,Very high,11.561550061984395,29.222272696724026,5.962786146817527,4786.636168855932
2011-10-24,16.7,10.7,69.91,0.0,31.4,13,10,2011,2.63905732961526,In season,High,4.179868300716247,27.88455642448786,5.830538110062565,3756.482887339741
2011-10-25,16.3,8.8,63.29,0.0,25.9,12,10,2011,2.56494935746154,In season,High,5.424322357446623,26.640582148348038,6.851083092055898,3863.0635450928703
2011-10-26,15.4,9.3,68.52,1.05,29.5,15,10,2011,2.77258872223978,In season,Very high,7.063475809726863,27.93307334373828,3.140595227572572,3892.1720497468573
2011-10-27,14.9,7.0,60.21,1.0,33.5,21,10,2011,3.09104245335832,In season,Very high,10.459487801602545,26.53429557656698,3.1800574279121077,4162.972688081972
2011-10-28,14.3,8.0,68.34,1.4,27.7,20,10,2011,3.04452243772342,In season,Very high,4.4279507202691075,30.043728701418583,5.071109126097631,3941.4156866619614
2011-10-29,14.2,8.0,68.45,4.4,25.9,15,10,2011,2.77258872223978,In season,Very high,3.0778166244640843,25.547910065946738,6.664287485651489,3457.272000382483
2011-10-30,12.6,8.3,75.92,5.0,24.1,9,10,2011,2.30258509299405,In season,High,0.0,31.306655089962348,4.001339266502184,3438.3524820778193
2011-10-30,12.6,8.3,75.92,5.0,24.1,9,10,2011,2.30258509299405,In season,High,0.0,29.491227125027855,2.559354958414023,3124.105452925949
2011-11-01,16.5,12.2,76.58,1.71,44.3,9,11,2011,2.30258509299405,In season,High,12.865403145531534,30.505459142012246,6.321179406219208,5100.088644162545
2011-11-02,18.1,11.9,69.13,0.0,35.3,16,11,2011,2.83321334405622,In season,Very high,9.83952322894757,26.99262364911321,5.993657223702715,4359.497730281247
2011-11-03,16.9,12.1,74.72,0.0,31.3,22,11,2011,3.13549421592915,In season,Very high,5.32663560710902,29.75905553106756,4.65979159320057,3987.8851534158844
2011-11-04,15.7,10.6,72.6,1.5,33.5,9,11,2011,2.30258509299405,In season,High,8.399399813149875,30.41598013430935,4.76446039927907,4430.682822951246
2011-11-05,15.6,8.2,62.03,0.0,33.5,8,11,2011,2.19722457733622,In season,High,10.044949281314915,25.96594105554696,4.780256280365325,4184.408521741711
2011-11-06,17.0,10.0,69.12,0.0,22.3,26,11,2011,3.29583686600433,In season,Very high,4.3252931782584385,29.299385916296817,5.86053531747394,3917.8165984186094
2011-11-07,18.2,6.7,60.3,0.0,31.3,42,11,2011,3.76120011569356,In season,Very high,10.794443262885418,24.31858917193813,5.123684723816993,4137.086886645423
2011-11-08,16.8,13.7,82.17,0.9,44.3,6,11,2011,1.94591014905531,In season,Moderate,9.38250748361689,33.18649326258473,6.244063918975519,4944.075337810541
2011-11-09,15.5,11.1,76.15,7.1,29.5,6,11,2011,1.94591014905531,In season,Moderate,1.7297284397045432,28.41212786670426,2.895373337095609,3280.41006640262
2011-11-10,14.5,6.5,59.89,1.0,38.5,20,11,2011,3.04452243772342,In season,Very high,13.692940407684892,26.65335825914996,4.893148134872201,4699.940525626958
2011-11-11,16.0,7.9,59.78,0.0,38.9,9,11,2011,2.30258509299405,In season,High,13.679555398150194,27.068264868116763,4.62394603908895,4718.288817716815
2011-11-12,16.1,8.4,62.08,0.0,27.7,2,11,2011,1.09861228866811,In season,Low,6.462647609053778,24.929085847582733,5.493659321627508,3707.9190435749274
2011-11-13,13.7,8.6,72.38,18.77,27.7,5,11,2011,1.79175946922805,In season,Moderate,0.0,25.45894337204744,5.211952241509861,2851.1294455211137
